# 2024-11-19 14:02:39
# d41d8cd98f00b204e9800998ecf8427e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.218994748433065034e+01;1.994015971774310669e+00;1.352609994574579755e+00;1.129868068043290208e+00;-5.058796728753090638e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.763760697159385105e-01
1.228966465324866775e+01;2.036801018828128917e+00;1.442681929857590362e+00;1.124579618815445992e+00;-5.537896448142663047e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.237408611673440406e-01;9.222966997201857975e-01
1.238929563864493666e+01;2.080045490952383336e+00;1.532438538983191822e+00;1.118832484967677177e+00;-5.986908816275086920e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.784519810010688046e-01
1.248892604692351505e+01;2.123824663500605947e+00;1.621934920500821775e+00;1.112655370749669803e+00;-6.382515758109340298e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.700036711237237208e-01;8.747147909574485292e-01
1.258864947124576439e+01;2.168215562022782539e+00;1.711233349865224351e+00;1.106114980180092688e+00;-6.647756419491500368e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;9.076315877511318408e-01
1.268855938015865092e+01;2.213287436846001377e+00;1.800399015897063526e+00;1.099390114051452816e+00;-6.680944554988675621e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.048407084376719922e-01;8.770033447404927962e-01
1.278872982449059492e+01;2.259079450141302292e+00;1.889490033603799413e+00;1.092751596549353721e+00;-6.434489513784405479e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.853759999510830037e-01;8.575386362539036966e-01
1.288920992895886641e+01;2.305595022790608795e+00;1.978554913860058662e+00;1.086480481047329638e+00;-5.913100653381497818e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;8.972327511340574269e-01
1.299002314500292776e+01;2.352801798896266394e+00;2.067632547522257447e+00;1.080847443757330106e+00;-5.131484113007754588e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;8.972327511340574269e-01
1.309116664542862729e+01;2.400631645781041268e+00;2.156752205428593694e+00;1.076113380680967513e+00;-4.102307445455374152e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;8.901065451332965672e-01
1.319261089980015633e+01;2.448980653988119816e+00;2.245933538399049301e+00;1.072531554155934153e+00;-2.834124012342082236e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.576315877511317964e-01
1.329429949318976334e+01;2.497709137281112213e+00;2.335186577235391248e+00;1.070351079614455969e+00;-1.329518853725974829e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.048407084376719922e-01;1.224107225109168695e+00
1.339614924775501237e+01;2.546641632644044861e+00;2.424511732721167157e+00;1.069821680293360888e+00;4.166516276905806761e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.256016702710925692e-01;1.231520390451144253e+00
1.349805070801194518e+01;2.595566900281367939e+00;2.513899795621710176e+00;1.071199672918374368e+00;2.419032708857658115e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.135539880950018121e-01;1.252942517967442049e+00
1.359986905786912992e+01;2.644237923617951846e+00;2.603331936684137649e+00;1.074755199078074153e+00;4.703694097671883706e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;1.294567546899943133e+00
1.370144555183872193e+01;2.692371909299088539e+00;2.692779706637350223e+00;1.080780778108363815e+00;7.310359380887757053e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;1.246098505942739187e+00
1.380259956600526827e+01;2.739650287190488864e+00;2.782205036192033187e+00;1.089601317831425664e+00;1.029510480701812669e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.993398817766129927e-01;1.259122490752801360e+00
1.390313140849806395e+01;2.785718710378285223e+00;2.871560236040650249e+00;1.101585763495213310e+00;1.373366966080131757e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;1.268217883415184044e+00
1.400282607730642859e+01;2.830187055169031130e+00;2.960787996857455528e+00;1.117160564723884697e+00;1.772544617517765875e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.105677898157023442e-01;1.245522066885366819e+00
1.410145821909855535e+01;2.872629421089701207e+00;3.049821389298484675e+00;1.136825043725968820e+00;2.239802951617766436e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.713863117600561425e-01;1.210809040303195250e+00
1.419879863080127613e+01;2.912584130887691636e+00;3.138583864001556645e+00;1.161168460576720296e+00;2.791179126233332419e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.070727665971356046e-01;9.257848170216198547e-01
1.429462276060049497e+01;2.949553730530818374e+00;3.226989251586276364e+00;1.190887922468821802e+00;3.446307737375841063e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.548407084376719478e-01;8.770033447404927962e-01
1.438872180900250797e+01;2.983004989207315383e+00;3.314941762654024959e+00;1.226804979780194316e+00;4.227582598658364277e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;9.222966997201857975e-01
1.448091719828100032e+01;3.012368899325842619e+00;3.402335987787975746e+00;1.269862468943344647e+00;5.143982665076096694e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.784519810010688046e-01
1.457108044116588985e+01;3.037043431549971917e+00;3.489057252925426234e+00;1.320837860324545199e+00;6.158486391489402800e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.763760697159385105e-01
1.465917505405359655e+01;3.056446678635274861e+00;3.574988474389929838e+00;1.379822938404922983e+00;7.192738967014330465e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;9.042123889511580748e-01
1.474529536659999529e+01;3.070095621586693024e+00;3.660020318950648388e+00;1.446218666396031249e+00;8.167533080531901302e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;8.397174594819187821e-01
1.482966379125848988e+01;3.077617944414153595e+00;3.744052727809585868e+00;1.518999967548494645e+00;9.008182430677079688e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.644977785037978313e-01;8.630536170566396326e-01
1.491261373395811241e+01;3.078752040587986905e+00;3.826994917434281884e+00;1.596720107015061396e+00;9.635259341492807827e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.876452615206418262e-01;8.654904219548288369e-01
1.499456263754260377e+01;3.073347013038921105e+00;3.908765379557802344e+00;1.677534472814094846e+00;9.978910983334373652e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.039522199199879315e+00;8.791707585090560162e-01
1.507597603841566958e+01;3.061362674158092378e+00;3.989291881178746113e+00;1.759317687917210327e+00;9.998262476412936861e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.195437445728923187e+00;8.585830876567963621e-01
1.515732552020796042e+01;3.042869545797031172e+00;4.068511464561237467e+00;1.839856124893536560e+00;9.693924022246754868e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.316040880757546550e+00;7.928976627075583483e-01
1.523904508740438857e+01;3.018048859267675077e+00;4.146370447234934531e+00;1.917064961569404646e+00;9.107174429684481431e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.487003899293791287e+00;8.132797053452383018e-01
1.532149095903267089e+01;2.987192555342362166e+00;4.222824421995021282e+00;1.989167010373067868e+00;8.306292817676533824e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.590149490377564589e+00;8.035560354098636449e-01
1.540490883680510237e+01;2.950703284253830994e+00;4.297838256902217324e+00;2.054788113214037981e+00;7.369363589755736355e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.629225894652073459e+00;6.804632376187255138e-01
1.548941080900313239e+01;2.909094405695223262e+00;4.371386095282768558e+00;2.112996765085830120e+00;6.391905024148332171e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.488200015340047866e+00;6.867113020062302065e-01
1.557496614920076894e+01;2.862982379945711475e+00;4.443451324884912346e+00;2.163644955356502031e+00;5.486700918374594060e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.368363060639834261e+00;5.604933008451962184e-01
1.566144808775067965e+01;2.812999288673100562e+00;4.514026223270843019e+00;2.207549012679991485e+00;4.726982724797484381e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.325087909406590825e+00;5.715640190198177928e-01
1.574870256685851366e+01;2.759702421535828343e+00;4.583111591314528610e+00;2.245899402115120846e+00;4.118699623577917746e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.230409291741634492e+00;6.171617314194869364e-01
1.583657626013244979e+01;2.703565688797905597e+00;4.650716718391642246e+00;2.279775218117369828e+00;3.640219360787487757e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.175051647579081537e+00;6.118040872569339150e-01
1.592493450423537205e+01;2.644979621328488850e+00;4.716859382379575472e+00;2.310118019077707086e+00;3.271416190027667814e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.169005691321047813e+00;6.535560354098636227e-01
1.601367484085798765e+01;2.584251370601864384e+00;4.781565849657426703e+00;2.337752544475374172e+00;2.995821139508595410e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.096217199683666710e+00;6.618040872569339594e-01
1.610273734977620563e+01;2.521604708697478880e+00;4.844870875106007446e+00;2.363404282922630717e+00;2.796346015758001680e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.343696479041297964e-01;6.779745107773322843e-01
1.619211243854698168e+01;2.457180324581206055e+00;4.906817668598673521e+00;2.387653185925115551e+00;2.646268441770183166e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.389640236272067897e-01;7.460985059427390764e-01
1.628183263193816188e+01;2.391053763300823753e+00;4.967455866093176908e+00;2.410793788868127230e+00;2.515699069059765813e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;6.960985059427390320e-01
1.637193611184818920e+01;2.323284726978162684e+00;5.026835953730319773e+00;2.432887932367045369e+00;2.389406816898755337e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.673673596340665481e-01
1.646245551157178255e+01;2.253931849163782530e+00;5.085007596866676138e+00;2.453950370877478804e+00;2.265320441229208559e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.397174594819188043e-01
1.655341816427156232e+01;2.183052846159382554e+00;5.142019622960149583e+00;2.473999476746722159e+00;2.144032999004646667e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.240307230102048797e-01;7.725865615630467254e-01
1.664484647112627513e+01;2.110704517017782056e+00;5.197920021569984783e+00;2.493056971193131854e+00;2.026031923397761947e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.240307230102048797e-01;7.725865615630467254e-01
1.673675826391714239e+01;2.036942743542937251e+00;5.252755944356758633e+00;2.511147219348300208e+00;1.911686081139411797e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.329939933541792518e-01;7.933532307820104768e-01
1.682916715860978485e+01;1.961822490289931498e+00;5.306573705082382020e+00;2.528296601870192450e+00;1.801260524653780781e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.236311460360617120e-01;8.428976627075583927e-01
1.692208289726583459e+01;1.885397804564974189e+00;5.359418779610109596e+00;2.544532963341255449e+00;1.694930971688345944e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.048407084376719922e-01;8.115104299989327474e-01
1.701551167630480066e+01;1.807721816425409633e+00;5.411335805904519347e+00;2.559885135029657199e+00;1.592797540273473977e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.932328916606919078e-01;8.417887302135336203e-01
1.710945645972970652e+01;1.728846738679703066e+00;5.462368584031534802e+00;2.574382527756801320e+00;1.494897433074925119e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.576315877511317964e-01
1.720391727643060165e+01;1.648823866887457079e+00;5.512560076158407263e+00;2.588054789443945403e+00;1.401216398239500949e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.750831042202278365e-01
1.729889150109453055e+01;1.567703579359403632e+00;5.561952406553725581e+00;2.600931521269749247e+00;1.311698895642479379e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.794186722244904830e-01;8.515813085273111760e-01
1.739437411858584426e+01;1.485535337157395608e+00;5.610586861587419705e+00;2.613042046135139351e+00;1.226256971693359676e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;8.779745107773322399e-01
1.749035797192634334e+01;1.402367684094426359e+00;5.658503889730742920e+00;2.624415223192406721e+00;1.144777897046287546e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.570727665971356490e-01;8.748868455067025929e-01
1.758683399420976912e+01;1.318248246734606166e+00;5.705743101556294050e+00;2.635079302462492556e+00;1.067130654309221688e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.570727665971356490e-01;8.748868455067025929e-01
1.768379142493821021e+01;1.233223734393184667e+00;5.752343269738003251e+00;2.645061813964422637e+00;9.931713813446424455e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.570727665971356490e-01;8.748868455067025929e-01
1.778121801137835334e+01;1.147339939136541087e+00;5.798342329051139110e+00;2.654389486257793251e+00;9.227478837557455404e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.548407084376719478e-01;8.655285813464780320e-01
1.787910019560996489e+01;1.060641735782173356e+00;5.843777376372300658e+00;2.663088189810857376e+00;8.557033307327099880e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.353759999510829592e-01;8.575386362539036966e-01
1.797742328798489808e+01;9.731730818987222031e-01;5.888684670679422695e+00;2.671182901123305253e+00;7.918792439780567016e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.294186722244904386e-01;9.279745107773322843e-01
1.807617162773800601e+01;8.849770178059450654e-01;5.933099633051781119e+00;2.678697684032415705e+00;7.311178818236449550e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.432328916606918634e-01;8.917887302135336647e-01
1.817532873149644246e+01;7.960956665747382921e-01;5.977056846669980494e+00;2.685655685100722501e+00;6.732641113683812684e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;9.136083408262131167e-01
1.827487743042541624e+01;7.065702340271257098e-01;6.020590056815961155e+00;2.692079140415584604e+00;6.181668514382938212e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.794186722244904830e-01;8.779745107773322399e-01
1.837479999672974884e+01;6.164410087362532931e-01;6.063732170873006311e+00;2.697989391521131708e+00;5.656801590661943852e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.794186722244904830e-01;8.841297920582152914e-01
1.847507826020452981e+01;5.257473620264051517e-01;6.106515258325724282e+00;2.703406908550329835e+00;5.156640225467892108e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.794186722244904830e-01;8.515813085273111760e-01
1.857569371549713821e+01;4.345277479729943160e-01;6.148970550760068043e+00;2.708351318931232488e+00;4.679849151419067377e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.525742634933852759e-01
1.867662762070845872e+01;3.428197034025528556e-01;6.191128441863317455e+00;2.712841440307717011e+00;4.225161553623475730e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.525742634933852759e-01
1.877786108792493636e+01;2.506598478927574147e-01;6.233018487424089038e+00;2.716895316545636430e+00;3.791381125247643424e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.817538702434483122e-01
1.887937516623634338e+01;1.580838837723979873e-01;6.274669405332342187e+00;2.720530255893008231e+00;3.377382898815942114e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.817538702434483122e-01
1.898115091775708407e+01;6.512659612140592191e-02;6.316109075579365850e+00;2.723762870530624713e+00;2.982113121075125051e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.529204679174069881e-01;8.576315877511317964e-01
1.908316948713318695e+01;-2.817814722915945591e-02;6.357364540257779417e+00;2.726609116892118045e+00;2.604588392113180509e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.048407084376719922e-01;9.033965469905137491e-01
1.918541216498206836e+01;-1.217973956971183103e-01;6.398462003561550482e+00;2.729084336252368015e+00;2.243894248695575688e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.135539880950018121e-01;9.202237096562626562e-01
1.928786044567894820e+01;-2.156991159491487009e-01;6.439426831785967309e+00;2.731203295182841551e+00;1.899183337691186246e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;9.087887158713761071e-01
1.939049607987241686e+01;-3.098521919008132564e-01;6.480283553327666368e+00;2.732980225555905474e+00;1.569673296959566561e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;8.754812426424855021e-01
1.949330112208181376e+01;-4.042264247165353042e-01;6.521055858684606577e+00;2.734428863848825220e+00;1.254644437093111603e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;8.754812426424855021e-01
1.959625797370158296e+01;-4.987925328096074473e-01;6.561766600456095944e+00;2.735562489554736132e+00;9.534372974649698781e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;8.542123889511580304e-01
1.969934942171200731e+01;-5.935221518422046927e-01;6.602437793342767591e+00;2.736393962553648862e+00;6.654501336959286160e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;8.542123889511580304e-01
1.980255867337189812e+01;-6.883878347253583607e-01;6.643090614146593076e+00;2.736935759333992912e+00;3.901363804735178374e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;8.515208583569082723e-01
1.990586938714722365e+01;-7.833630516189841186e-01;6.683745401770881500e+00;2.737200007985407080e+00;1.270021223213999018e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;8.515208583569082723e-01
2.000926570010938832e+01;-8.784221899318580551e-01;6.724421657220270632e+00;2.737198521906663018e+00;-1.243964036645392847e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;8.397174594819188931e-01
2.011273225201902193e+01;-9.735405543216275603e-01;6.765138043600743778e+00;2.736942832192214681e+00;-3.644552563268901261e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.397174594819188043e-01
2.021625420629442615e+01;-1.068694366694820541e+00;6.805912386119609359e+00;2.736444218674610962e+00;-5.935251792445444229e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.029204679174070103e-01;7.514763064702487672e-01
2.031981726804909627e+01;-1.163860766206820996e+00;6.846761672085514228e+00;2.735713739611731032e+00;-8.119139229091104637e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812247913e-01;7.673673596340665481e-01
2.042340769936951972e+01;-1.259017809261899323e+00;6.887702050908448115e+00;2.734762260016247115e+00;-1.019888497396471451e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.188115210812246803e-01;7.673673596340665481e-01
2.052701233199236697e+01;-1.354144469513185012e+00;6.928748834099727638e+00;2.733600478630357600e+00;-1.217677355115278325e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.135539880950017899e-01;7.621098266478436578e-01
2.063061857753005768e+01;-1.449220637862677963e+00;6.969916495272000745e+00;2.732238953553705052e+00;-1.405472504893484284e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.240307230102048575e-01;7.725865615630467254e-01
2.073421443538425279e+01;-1.544227122461260260e+00;7.011218670139264475e+00;2.730688126535520066e+00;-1.583431560509515959e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.306149199562141705e-01;7.173673596340665037e-01
2.083778849847895387e+01;-1.639145648708669745e+00;7.052668156516837428e+00;2.728958345943631514e+00;-1.751679727662906055e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.065448000038490717e-01;7.225865615630466809e-01
2.094132995693816923e+01;-1.733958859253528884e+00;7.094276914321382854e+00;2.727059888424446576e+00;-1.910311733705833195e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.973476589173229323e-01;6.722966997201857975e-01
2.104482859982718423e+01;-1.828650313993321230e+00;7.136056065570894447e+00;2.725002979268830838e+00;-2.059393704955880811e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.429991015240691832e-01;7.222966997201858419e-01
2.114827481507190043e+01;-1.923204490074401196e+00;7.178015894384703444e+00;2.722797811498916865e+00;-2.198964996438893330e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.237408611673439962e-01;7.222966997201858419e-01
2.125165958766677932e+01;-2.017606781892002932e+00;7.220165846983476854e+00;2.720454563691160565e+00;-2.329039978656951421e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.237408611673439962e-01;7.222966997201858419e-01
2.135497449627898803e+01;-2.111843501090218123e+00;7.262514531689209463e+00;2.717983416550949105e+00;-2.449609785559851011e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.237408611673439962e-01;7.222966997201858419e-01
2.145821170835433023e+01;-2.205901876562024189e+00;7.305069718925246036e+00;2.715394568254485108e+00;-2.560644027612485329e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.737408611673440406e-01;6.722966997201857975e-01
2.156136397382891801e+01;-2.299770054449255419e+00;7.347838341216252900e+00;2.712698248573440996e+00;-2.662092473357119751e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.529204679174070325e-01;7.014763064702488338e-01
2.166442461755008253e+01;-2.393437098142621178e+00;7.390826493188233925e+00;2.709904731798456368e+00;-2.753886701853491478e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.590757491982899952e-01;7.014763064702488338e-01
2.176738753050979724e+01;-2.486892988281709460e+00;7.434039431568541190e+00;2.707024348478527909e+00;-2.835941728240239101e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.650525022733712710e-01;6.514763064702487894e-01
2.187024715999433511e+01;-2.580128622754965129e+00;7.477481575185840335e+00;2.704067495993293324e+00;-2.908157603818371101e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.765272656673860352e-01;6.514763064702487894e-01
2.197299849875515676e+01;-2.673135816699717449e+00;7.521156504970152312e+00;2.701044647977028479e+00;-2.970420991165494476e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.090757491982900396e-01;6.514763064702487894e-01
2.207563707330713143e+01;-2.765907302502156995e+00;7.565066963952821411e+00;2.697966362614075742e+00;-3.022606714676132761e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.150525022733713154e-01;6.514763064702487894e-01
2.217815893146242701e+01;-2.858436729797345421e+00;7.609214857266532128e+00;2.694843289826619248e+00;-3.064579286064228122e-02;1.000000000000000000e+00;0.000000000000000000e+00;1.006473858510680719e+00;6.514763064702487894e-01
2.228056062921047698e+01;-2.950718665469223900e+00;7.653601252145302070e+00;2.691686177377602629e+00;-3.096194403881689580e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.883306645423755032e-01;6.514763064702487894e-01
2.238283921705698276e+01;-3.042748593650590472e+00;7.698226377924485497e+00;2.688505875913023591e+00;-3.117300425915914275e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.648288688494589538e-01;6.279745107773322399e-01
2.248499222593786229e+01;-3.134522915723128467e+00;7.743089626040771556e+00;2.685313342969469552e+00;-3.127739812985586010e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.648288688494589538e-01;6.279745107773322399e-01
2.258701765282688712e+01;-3.226038950317382081e+00;7.788189550032186048e+00;2.682119645974339939e+00;-3.127350542476102502e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.940369039972875020e-01;6.618040872569339594e-01
2.268891394615908652e+01;-3.317294933312764815e+00;7.833523865538083442e+00;2.678935964267744829e+00;-3.115967490044651081e-02;1.000000000000000000e+00;0.000000000000000000e+00;1.017627894143534384e+00;6.056286051499774059e-01
2.279067999119521915e+01;-3.408290017837572794e+00;7.879089450299163744e+00;2.675773590176136363e+00;-3.093423778001944124e-02;1.000000000000000000e+00;0.000000000000000000e+00;1.017627894143534384e+00;6.056286051499774059e-01
2.289231509545586718e+01;-3.499024274268957679e+00;7.924882344157455627e+00;2.672643929168929233e+00;-3.059552089341535316e-02;1.000000000000000000e+00;0.000000000000000000e+00;1.029418672224490461e+00;6.279745107773322399e-01
2.299381897435728206e+01;-3.589498690232955980e+00;7.970897749056323534e+00;2.669558499129408791e+00;-3.014185946729867893e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.486769125812156700e-01;6.279745107773322399e-01
2.309519173718416596e+01;-3.679715170604464181e+00;8.017130029040471229e+00;2.666528928771828344e+00;-2.957160956447375116e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.294186722244904830e-01;6.279745107773322399e-01
2.319643387353805153e+01;-3.769676537507251624e+00;8.063572710255929366e+00;2.663566955235498135e+00;-2.888316018292351114e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.294186722244904830e-01;6.279745107773322399e-01
2.329754624040299760e+01;-3.859386530313965835e+00;8.110218480950074138e+00;2.660684420885577772e+00;-2.807494503194803148e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.294186722244904830e-01;6.779745107773322843e-01
2.339853004997323183e+01;-3.948849805646112099e+00;8.157059191471606852e+00;2.657893269348250431e+00;-2.714545401587965118e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174069881e-01;6.514763064702487894e-01
2.349938685839036978e+01;-4.038071937374081877e+00;8.204085854270580569e+00;2.655205540804895570e+00;-2.609327401665730017e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.765272656673860352e-01;6.514763064702487894e-01
2.360011855554015270e+01;-4.127059416617124832e+00;8.251288643898359254e+00;2.652633360598089851e+00;-2.492223199786331236e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.529204679174070325e-01;6.514763064702487894e-01
2.370072735573926437e+01;-4.215819650893422477e+00;8.298656897916442787e+00;2.650187897951818972e+00;-2.366229937492765958e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.986203613394007084e-01;6.556286051499774503e-01
2.380121573487354070e+01;-4.304360816970182135e+00;8.346179274233309187e+00;2.647875155728150354e+00;-2.236889731264099512e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.129339065023210908e-01;7.199421503128978772e-01
2.390158620428260505e+01;-4.392691264852818911e+00;8.393844388376132670e+00;2.645695117376660743e+00;-2.108154128888574397e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.841745875656813469e-01;7.091236283685441455e-01
2.400184121872920073e+01;-4.480819257175425285e+00;8.441641092141914271e+00;2.643645862233457322e+00;-1.981024463377147049e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.973476589173229323e-01;7.222966997201858419e-01
2.410198318141229734e+01;-4.568752962850587629e+00;8.489558480387277228e+00;2.641725396045538243e+00;-1.855567088474176576e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.798961424482270033e-01;7.222966997201858419e-01
2.420201445109621119e+01;-4.656500457069404852e+00;8.537585891028436791e+00;2.639931696684477913e+00;-1.731824683944874557e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.891492746350622145e-01;7.315498319070210531e-01
2.430193734895218327e+01;-4.744069721301478637e+00;8.585712905041237519e+00;2.638262715087514199e+00;-1.609838672414614161e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.036979486707802378e-01;6.960985059427390320e-01
2.440175416511464235e+01;-4.831468643294910770e+00;8.633929346461114207e+00;2.636716376102011594e+00;-1.489649347899859276e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.278202311630967536e-01;6.960985059427390320e-01
2.450146716495474308e+01;-4.918705017076313801e+00;8.682225282383130960e+00;2.635290579240296527e+00;-1.371295994858886917e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.778202311630967092e-01;6.960985059427390320e-01
